Country,Arrival by Region,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
BELARUS,Europe,0.0,0.0,0.0,0.0,72.0,56.0,55.0,57.0,58.0,59.0,82.0,81.0,95.0,88.0,92.0,116.3,110.0,5983.9,6100.0,5246.1,4265.3,10820.0,10927.6,11296.1,11603.4,3529.3,0.0,0.0
BELARUS,Middle East,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.4,1.0,1.0,1.0,0.5,0.0,1.0,0.0,7.0,7.9,8.1,8.3,7.4,12.9,19.4,25.0,10.5,0.0,0.0
BELARUS,South Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,1.0,1.0,0.5,0.0,0.0,0.0,7.0,7.6,7.0,8.0,7.9,9.2,12.0,11.8,5.5,0.0,0.0
BELARUS,Other not classified,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.4,1.0,0.7,1.0,105.0,95.4,82.5,67.4,60.9,63.7,88.6,88.5,19.1,0.0,0.0
BELGIUM,Africa,56.0,63.0,63.0,61.0,57.0,64.0,64.0,60.0,63.0,61.0,62.0,65.0,62.0,63.0,63.0,61.0,62.0,61.0,64.0,66.4,65.3,64.2,69.6,74.6,75.2,26.1,29.8,60.2
BELGIUM,Americas,373.0,389.0,411.0,420.0,434.0,449.0,428.0,400.0,369.0,382.0,390.0,407.0,421.0,399.0,375.0,429.0,489.0,505.0,517.0,566.4,602.5,493.4,621.3,703.9,742.3,113.9,113.6,541.7
BELGIUM,East Asia and the Pacific,230.0,266.0,286.0,267.0,287.0,297.0,268.0,348.0,294.0,318.0,298.0,305.0,302.0,268.0,238.0,256.0,307.0,367.0,398.0,437.1,498.3,343.0,428.9,486.6,503.9,63.8,31.2,146.3
BELGIUM,Europe,4827.0,5046.0,5197.0,5364.0,5522.0,5550.0,5592.0,5798.0,5847.0,5800.0,5836.0,6036.0,6061.0,6187.0,5956.0,6310.0,6523.0,6508.0,6560.0,6657.5,7017.6,6399.5,6977.7,7526.5,7676.7,2299.0,2933.3,7084.4
BELGIUM,Middle East,15.0,16.0,18.0,19.0,18.0,20.0,19.0,18.0,18.0,18.0,20.0,21.0,20.0,22.0,20.0,26.0,31.0,36.0,40.0,48.1,59.1,45.3,57.2,73.0,74.3,13.8,23.6,60.0
BELGIUM,South Asia,22.0,30.0,28.0,17.0,19.0,23.0,27.0,39.0,32.0,33.0,35.0,33.0,44.0,64.0,47.0,52.0,55.0,52.5,56.0,66.5,78.1,61.6,66.5,76.9,69.5,9.7,9.8,41.3
BELGIUM,Other not classified,37.0,18.0,34.0,31.0,31.0,54.0,54.0,57.0,67.0,97.0,106.0,128.0,134.0,161.0,116.0,52.0,27.0,30.5,49.0,45.4,33.8,74.4,163.4,177.4,201.4,57.6,101.7,286.3
BELIZE,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7,0.6,0.5,0.5,0.4,0.5,0.6,0.6,0.7,0.8,0.8,0.2,0.3,0.0
BELIZE,Americas,314.0,323.0,276.0,116.0,122.0,150.0,150.0,154.0,175.0,185.0,190.0,199.0,202.0,196.0,188.0,196.0,203.0,227.0,240.3,257.4,272.4,314.4,349.8,402.6,412.6,120.9,206.3,0.0
BELIZE,East Asia and the Pacific,5.0,5.0,4.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.9,8.1,9.7,10.9,11.0,13.2,13.0,3.8,2.0,0.0
BELIZE,Europe,41.0,39.0,47.0,26.0,26.0,28.0,30.0,29.0,34.0,33.0,33.0,34.0,34.0,34.0,30.0,30.0,30.0,29.0,32.2,38.9,40.9,42.6,50.1,59.3,59.5,16.0,7.7,0.0
BELIZE,Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.9,0.6,1.3,1.9,2.5,2.4,2.2,2.0,2.8,3.4,0.5,1.1,0.0
BELIZE,Other not classified,0.0,0.0,0.0,34.0,33.0,14.0,13.0,12.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.8,10.0,12.0,11.5,13.9,15.2,14.9,13.5,10.5,13.9,2.7,1.6,0.0
BENIN,Africa,90.0,0.0,0.0,0.0,55.4,50.1,50.2,49.4,148.6,147.5,140.2,152.0,153.0,117.9,90.8,138.0,125.7,135.3,134.0,136.6,154.3,151.6,157.4,158.0,162.3,163.7,0.0,0.0
BENIN,Americas,5.0,0.0,0.0,0.0,2.0,4.7,0.6,1.3,0.5,0.4,0.5,1.0,2.3,3.9,5.1,3.2,3.1,4.6,8.0,9.0,10.4,9.6,11.5,12.0,12.1,12.4,0.0,0.0
BENIN,East Asia and the Pacific,3.0,0.0,0.0,0.0,0.7,0.5,0.5,0.2,0.2,0.3,0.3,0.6,0.8,1.6,0.9,0.8,1.1,2.7,6.2,11.7,10.1,10.0,13.7,15.0,15.3,15.8,0.0,0.0
BENIN,Europe,40.0,0.0,0.0,0.0,21.6,39.9,36.2,21.1,25.4,25.2,31.5,22.3,26.3,50.7,35.4,32.9,57.1,54.3,50.0,49.6,50.2,48.9,57.8,60.0,61.1,62.8,0.0,0.0
BENIN,Middle East,0.0,0.0,0.0,0.0,0.3,0.6,0.2,0.2,0.1,0.1,0.5,0.6,1.8,0.3,0.4,2.4,2.7,2.9,3.7,6.4,4.8,5.3,5.3,6.0,5.9,6.9,0.0,0.0
BENIN,South Asia,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.1,0.1,0.1,3.0,3.5,2.2,0.7,0.5,0.8,1.1,1.1,1.7,2.6,2.9,1.5,2.9,5.0,5.3,5.5,0.0,0.0
BENIN,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,57.0,21.4,18.7,19.0,27.0,26.5,22.0,40.4,32.1,38.6,47.4,58.0,0.0,0.0
BERMUDA,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.1,0.36
BERMUDA,Americas,349.0,351.0,339.0,324.0,311.0,287.0,241.0,244.0,222.0,236.0,233.0,255.0,257.0,217.0,198.0,196.0,202.0,199.0,198.8,188.6,182.1,206.6,225.7,241.9,234.7,33.9,62.0,121.2
BERMUDA,East Asia and the Pacific,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.3,1.6,1.2,2.5,0.3,0.3,1.1
BERMUDA,Europe,30.0,30.0,32.0,37.0,36.0,36.0,29.0,31.0,26.0,26.0,27.0,32.0,36.0,35.0,29.0,28.0,27.0,26.0,28.8,28.3,29.5,28.9,32.3,29.4,30.3,7.4,9.0,21.1
BERMUDA,Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1
BERMUDA,South Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.1
BERMUDA,Other not classified,8.0,8.0,8.0,8.0,7.0,8.0,7.0,9.0,8.0,9.0,10.0,11.0,12.0,11.0,8.0,7.0,6.0,6.0,7.8,6.6,7.3,7.6,9.9,9.4,0.5,0.1,0.6,1.8
BHUTAN,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.14,0.3,0.0,0.0,0.0
BHUTAN,Americas,1.0,1.1,1.0,1.6,2.3,3.0,2.4,2.2,2.0,3.6,5.2,5.6,6.7,8.2,5.7,6.5,8.1,7.9,9.1,9.8,9.4,9.4,12.3,14.11,15.1,1.4,0.001,2.9
BHUTAN,East Asia and the Pacific,1.5,1.6,1.7,1.4,1.6,1.4,1.4,1.3,1.4,1.7,2.8,4.3,5.4,7.4,7.7,8.6,14.9,21.3,21.2,32.1,24.7,30.3,33.257,29.71,33.3,2.8,0.0,3.6
BHUTAN,Europe,2.2,2.4,2.6,3.2,3.1,3.0,2.5,2.1,2.8,3.9,5.6,7.3,8.9,11.8,9.9,11.9,14.2,14.4,13.6,15.6,14.4,14.4,16.2,18.82,21.3,1.9,0.0,3.1
BHUTAN,Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.14,0.3,0.0,0.0,0.0
BHUTAN,South Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.448,245.3,23.6,0.0,11.2
BHUTAN,Other not classified,0.1,0.1,0.1,0.0,0.2,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BOLIVIA, PLURINATIONAL STATE OF",Africa,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,0.8,0.9,0.9,3.2,1.2,1.2,0.9,0.9,1.4,1.5,1.5,0.3,0.3,0.8
"BOLIVIA, PLURINATIONAL STATE OF",Americas,171.0,187.0,230.0,269.0,242.0,220.0,215.0,217.0,210.0,285.0,314.0,357.0,404.0,363.8,421.3,506.0,499.9,580.0,584.1,633.2,641.9,715.2,848.1,869.2,972.9,265.7,145.9,605.2
"BOLIVIA, PLURINATIONAL STATE OF",East Asia and the Pacific,11.0,13.0,13.0,14.0,20.0,18.0,17.0,16.0,15.0,22.0,25.0,34.0,34.0,27.5,28.5,29.1,32.0,37.7,46.5,46.9,51.4,55.9,61.6,64.1,59.6,18.1,3.6,10.8
"BOLIVIA, PLURINATIONAL STATE OF",Europe,101.0,112.0,111.0,136.0,146.0,142.0,146.0,146.0,141.0,162.0,174.0,129.0,134.0,136.8,147.6,141.2,177.4,173.2,164.4,187.0,185.6,186.5,195.1,203.3,202.6,38.8,29.1,104.4
"BOLIVIA, PLURINATIONAL STATE OF",Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.41,0.1,2.4,0.2,0.4,0.4,0.4,0.4,1.3,0.5,0.1,0.1,0.4
"BOLIVIA, PLURINATIONAL STATE OF",South Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,1.0,1.0,1.7,2.0,1.8,1.4,1.8,2.0,2.4,2.2,0.4,0.8,2.4
"BOLIVIA, PLURINATIONAL STATE OF",Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BONAIRE,Americas,39.0,42.0,40.0,40.0,41.0,33.0,34.0,34.0,33.0,34.0,32.0,35.0,42.0,43.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BONAIRE,Europe,20.0,23.0,22.0,22.0,20.0,18.0,16.0,18.0,29.0,28.0,30.0,28.0,31.0,31.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BONAIRE,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOSNIA AND HERZEGOVINA,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6,1.5,2.1,3.0,3.3,0.7,1.4,2.2
BOSNIA AND HERZEGOVINA,Americas,0.0,0.0,10.0,10.0,8.0,10.0,8.0,8.0,7.0,8.0,8.0,10.0,10.0,9.0,8.0,10.0,10.0,12.0,18.5,22.0,29.2,32.6,42.3,46.8,55.5,5.7,17.6,41.9
BOSNIA AND HERZEGOVINA,East Asia and the Pacific,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,7.0,9.0,12.0,35.1,58.0,89.3,95.8,134.7,169.3,219.4,11.1,7.6,39.6
BOSNIA AND HERZEGOVINA,Europe,0.0,0.0,101.0,132.0,132.0,152.0,125.0,146.0,152.0,177.0,204.0,239.0,286.0,301.0,292.0,339.0,356.0,384.0,461.8,441.0,535.7,566.1,647.6,732.8,787.6,162.8,357.4,725.0
BOSNIA AND HERZEGOVINA,Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.5,13.0,21.1,79.9,94.3,97.6,129.5,16.3,116.9,104.3
BOSNIA AND HERZEGOVINA,South Asia,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,1.4,2.3,2.0,3.4,3.0,0.3,1.0,2.2
BOSNIA AND HERZEGOVINA,Other not classified,0.0,0.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,6.0,6.0,9.0,16.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOTSWANA,Africa,463.0,439.0,516.0,629.0,720.0,914.0,1019.0,1096.0,1235.0,1353.0,0.0,1240.0,1546.0,1933.0,1548.0,1787.0,0.0,1363.8,1182.1,1723.0,1355.8,1380.5,1379.6,1384.0,1202.7,299.4,283.44,0.0
BOTSWANA,Americas,7.0,8.0,9.0,11.0,12.0,27.0,25.0,19.0,18.0,21.0,0.0,25.0,33.0,38.0,32.0,33.0,0.0,40.4,149.9,59.6,45.5,50.7,58.5,71.1,64.3,6.7,10.3,0.0
BOTSWANA,East Asia and the Pacific,7.0,8.0,9.0,9.0,10.0,15.0,12.0,12.0,12.0,12.0,0.0,15.0,25.0,28.0,22.0,26.2,0.0,45.9,52.5,37.3,23.2,26.7,39.2,39.4,39.4,4.4,1.3,0.0
BOTSWANA,Europe,29.0,31.0,38.0,39.0,44.0,66.0,55.0,57.0,55.0,58.0,0.0,67.0,78.0,86.0,86.0,97.0,0.0,139.7,150.9,130.7,98.6,108.1,139.0,149.0,138.2,14.1,16.6,0.0
BOTSWANA,Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.9,0.7,0.8,1.1,0.9,0.2,0.3,0.0
BOTSWANA,South Asia,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,2.0,0.0,4.0,2.0,2.0,3.0,4.0,0.0,8.6,2.8,9.3,2.7,4.3,4.9,5.8,7.1,1.2,1.5,0.0
BOTSWANA,Other not classified,14.0,25.0,33.0,61.0,56.0,80.0,80.0,86.0,83.0,76.0,0.0,75.0,52.0,14.0,30.0,25.4,0.0,15.5,5.8,4.3,1.0,3.2,0.7,4.3,2.0,2.5,0.4,0.0
BRAZIL,Africa,19.0,23.0,24.0,41.0,41.0,35.0,36.0,40.0,52.0,65.0,76.0,84.0,75.0,76.0,78.0,84.0,86.0,92.0,95.0,128.0,107.9,78.0,68.3,62.8,67.6,13.6,8.9,32.6
BRAZIL,Americas,1374.0,1830.0,1999.0,3449.0,3643.0,3803.0,3132.0,2206.0,2397.0,2703.0,2998.0,2717.0,2779.0,2884.0,2862.0,3196.0,3402.0,3582.0,3726.0,4041.0,4208.5,4487.8,4767.6,4786.2,4391.6,1610.3,495.8,2573.0
BRAZIL,East Asia and the Pacific,67.0,110.0,95.0,122.0,130.0,122.0,127.0,108.0,129.0,156.0,177.0,217.0,206.0,256.0,208.0,210.0,261.0,294.0,299.0,344.0,279.0,299.1,242.0,250.3,296.1,68.0,12.6,86.3
BRAZIL,Europe,517.0,681.0,713.0,1161.0,1246.0,1320.0,1446.0,1415.0,1544.0,1860.0,2097.0,1980.0,1938.0,1814.0,1642.0,1652.0,1663.0,1686.0,1670.0,1891.0,1667.4,1641.5,1480.6,1494.1,1569.7,448.4,225.1,923.2
BRAZIL,Middle East,5.0,7.0,8.0,14.0,15.0,11.0,11.0,7.0,6.0,6.0,7.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,9.9,7.9,6.7,8.0,2.2,1.6,4.3
BRAZIL,South Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,19.0,21.0,22.0,23.0,26.0,30.9,30.4,22.4,21.3,20.1,3.9,1.8,10.6
BRAZIL,Other not classified,9.0,14.0,11.0,31.0,31.0,22.0,20.0,9.0,5.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRITISH VIRGIN ISLANDS,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.4,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRITISH VIRGIN ISLANDS,Americas,194.0,213.0,210.0,220.0,238.0,235.0,259.0,250.0,227.0,258.0,285.0,305.0,307.0,296.0,280.6,299.4,300.5,315.7,321.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRITISH VIRGIN ISLANDS,East Asia and the Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.5,3.5,2.8,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRITISH VIRGIN ISLANDS,Europe,21.0,23.0,22.0,31.0,29.0,34.0,33.0,29.0,50.0,35.0,40.0,42.0,43.0,42.0,23.3,25.8,31.8,31.7,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRITISH VIRGIN ISLANDS,Other not classified,4.0,7.0,12.0,28.0,16.0,3.0,3.0,3.0,0.0,11.0,12.0,9.0,8.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRUNEI DARUSSALAM,Americas,0.0,0.0,0.0,10.0,9.0,9.0,6.0,0.0,0.0,0.0,3.0,4.0,5.0,6.0,5.0,6.0,7.0,6.3,7.6,6.1,5.9,5.4,6.5,6.4,6.7,1.3,0.148,0.0
BRUNEI DARUSSALAM,East Asia and the Pacific,0.0,0.0,0.0,892.0,897.0,913.0,786.0,0.0,0.0,0.0,76.0,100.0,144.0,186.0,122.0,170.0,195.0,169.6,180.5,161.0,177.8,179.3,211.5,228.8,282.6,51.1,1.7,0.0
BRUNEI DARUSSALAM,Europe,0.0,0.0,0.0,43.0,45.0,42.0,30.0,0.0,0.0,14.0,14.0,21.0,21.0,23.0,21.0,26.0,28.0,20.8,22.9,19.9,20.2,18.1,20.7,21.9,24.4,5.7,1.0,0.0
BRUNEI DARUSSALAM,Middle East,0.0,0.0,0.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.8,0.7,0.9,0.8,0.8,1.0,0.9,0.7,0.2,0.0,0.0
BRUNEI DARUSSALAM,South Asia,0.0,0.0,0.0,13.0,13.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,7.0,7.0,7.8,9.6,9.2,10.0,11.9,15.4,16.0,15.3,3.1,0.3,0.0
BRUNEI DARUSSALAM,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,32.0,32.0,2.0,6.0,4.0,3.0,3.0,3.7,3.6,3.9,3.4,3.3,3.9,4.1,3.6,1.0,0.4,0.0
BULGARIA,Africa,4.0,3.0,7.0,6.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,6.4,7.3,8.5,9.0,9.9,11.1,3.6,5.2,10.3
BULGARIA,Americas,21.0,19.0,22.0,40.0,39.0,42.0,52.0,47.0,55.0,68.0,77.0,85.0,90.0,92.0,82.0,84.0,88.0,94.0,102.0,112.6,113.7,115.5,131.0,148.3,157.1,35.7,67.5,129.6
BULGARIA,East Asia and the Pacific,13.0,14.0,19.0,21.0,21.0,24.0,24.0,22.0,27.0,32.0,35.0,38.0,44.0,48.0,42.0,44.0,51.0,56.0,77.6,92.2,93.3,95.1,112.4,119.2,122.3,19.9,20.1,54.4
BULGARIA,Europe,7687.0,6407.0,7248.0,4822.0,4912.0,4780.0,4951.0,5426.0,6088.0,6807.0,7088.0,7287.0,7372.0,8261.0,7602.0,8081.0,8389.0,8525.0,8888.8,9077.6,8977.5,10260.2,11220.9,11975.9,12143.0,4860.0,7003.1,10565.5
BULGARIA,Middle East,25.0,18.0,21.0,20.0,18.0,17.0,15.0,14.0,15.0,16.0,18.0,14.0,19.0,22.0,21.0,25.0,24.0,30.0,44.0,36.2,34.3,30.3,29.8,29.7,32.0,13.3,22.8,30.9
BULGARIA,South Asia,10.0,10.0,16.0,15.0,14.0,16.0,13.0,9.0,12.0,12.0,11.0,13.0,15.0,21.0,23.0,24.0,27.0,26.0,23.5,32.8,36.0,50.2,52.0,44.4,40.0,17.4,30.8,40.5
BULGARIA,Other not classified,244.0,340.0,210.0,316.0,47.0,39.0,46.0,40.0,40.0,44.0,50.0,59.0,184.0,87.0,101.0,114.0,131.0,133.0,50.0,51.0,54.5,44.5,41.1,41.0,46.6,23.5,38.8,56.7
BURKINA FASO,Africa,52.0,54.0,57.0,63.0,42.0,47.0,50.0,55.0,65.0,96.0,101.0,108.0,121.0,113.0,119.0,128.0,117.0,118.0,108.0,84.4,85.1,82.7,80.2,82.0,85.6,42.2,71.9,73.8
BURKINA FASO,Americas,7.0,8.0,8.0,10.0,7.0,8.0,8.0,10.0,10.0,13.0,15.0,16.0,20.0,18.0,18.0,20.0,17.0,19.1,20.0,12.2,13.1,9.7,8.3,7.8,9.3,3.3,2.9,3.7
BURKINA FASO,East Asia and the Pacific,2.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,7.0,6.0,12.0,6.0,7.0,7.0,8.0,9.3,9.0,24.7,8.9,7.6,8.0,8.6,9.2,3.3,3.3,4.6
BURKINA FASO,Europe,52.0,55.0,58.0,78.0,60.0,63.0,63.0,73.0,77.0,100.0,113.0,123.0,127.0,124.0,116.0,107.0,86.0,78.6,68.0,59.1,47.4,43.8,42.9,39.1,31.9,13.7,22.2,25.6
BURKINA FASO,Middle East,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.5,2.0,1.0,1.4,0.7,0.7,0.4,0.3,0.2,0.3,0.2
BURKINA FASO,South Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.0
BURKINA FASO,Other not classified,11.0,11.0,12.0,6.0,3.0,3.0,3.0,7.0,6.0,6.0,7.0,8.0,7.0,9.0,7.0,10.0,8.0,10.8,11.0,9.7,7.5,7.2,3.2,6.5,7.1,4.2,4.4,5.9
BURUNDI,Africa,16.0,13.0,5.0,7.0,12.0,14.0,17.0,25.0,25.0,1.0,49.0,181.0,168.0,178.0,186.0,122.0,123.0,125.0,148.0,152.0,58.0,85.0,138.0,0.0,0.0,0.0,0.0,0.0
BURUNDI,Americas,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,10.0,7.0,1.0,5.0,5.0,4.0,2.0,3.0,10.0,5.0,26.0,28.0,33.0,0.0,0.0,0.0,0.0,0.0
BURUNDI,East Asia and the Pacific,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,4.0,3.0,12.0,4.0,4.0,3.0,4.0,4.0,11.0,12.0,7.0,21.0,42.0,0.0,0.0,0.0,0.0,0.0
BURUNDI,Europe,13.0,10.0,4.0,6.0,10.0,12.0,14.0,6.0,8.0,29.0,29.0,20.0,2.0,12.0,13.0,10.0,8.0,9.0,38.0,37.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
BURUNDI,Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0,13.0,22.0,25.0,55.0,0.0,0.0,0.0,0.0,0.0
BURUNDI,South Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,8.0,11.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0
BURUNDI,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,92.0,56.0,3.0,9.0,3.0,3.0,3.0,3.0,2.0,6.0,8.0,6.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0
CABO VERDE,Africa,1.0,0.0,0.0,0.0,0.0,4.0,3.0,10.0,5.0,10.0,9.0,5.0,0.3,0.2,0.2,0.2,3.0,0.3,1.3,0.4,0.2,0.6,0.6,0.8,0.8,0.2,0.2,0.4
CABO VERDE,Americas,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,3.4,4.3,4.9,6.0,6.9,8.7,2.0,4.5,9.6
CABO VERDE,Europe,18.0,31.0,38.0,44.0,0.0,101.0,122.0,106.0,135.0,136.0,173.0,208.0,228.0,234.0,244.0,298.0,385.0,403.0,394.4,382.4,426.3,463.3,521.1,547.5,598.8,133.6,84.8,616.0
CABO VERDE,Other not classified,0.0,0.0,0.0,0.0,0.0,8.0,7.0,8.0,8.0,9.0,13.0,23.0,34.0,47.0,39.0,35.0,36.0,74.0,103.0,107.5,89.0,129.3,140.1,154.4,149.7,44.0,45.6,159.2
CAMBODIA,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,9.2,11.1,12.8,12.4,13.6,3.2,0.3,5.0
CAMBODIA,Americas,22.0,28.0,25.0,22.0,36.0,42.0,44.0,113.0,89.0,122.0,152.0,159.0,195.0,205.0,201.0,199.0,218.0,244.0,263.0,277.0,315.5,353.0,395.0,369.3,354.0,83.4,7.5,118.3
CAMBODIA,East Asia and the Pacific,156.0,174.0,147.0,105.0,135.0,152.0,158.0,409.0,412.0,589.0,787.0,1022.0,1384.0,1436.0,1467.0,1789.0,2085.0,2685.0,3199.0,3460.0,3671.8,3806.6,4248.8,4914.0,5344.9,975.6,177.9,1876.7
